iter	Passed	Remaining
2949	69044	165004
2950	69068	164982
2951	69091	164959
2952	69112	164928
2953	69136	164906
2954	69163	164892
2955	69187	164869
2956	69211	164848
2957	69233	164821
2958	69259	164803
2959	69284	164784
2960	69305	164756
2961	69327	164728
2962	69352	164708
2963	69374	164682
2964	69401	164666
2965	69431	164659
2966	69455	164637
2967	69476	164609
2968	69499	164585
2969	69522	164560
2970	69546	164537
2971	69568	164511
2972	69592	164489
2973	69612	164457
2974	69637	164438
2975	69662	164418
2976	69683	164390
2977	69708	164370
2978	69743	164374
2979	69764	164344
2980	69787	164321
2981	69808	164290
2982	69831	164267
2983	69855	164245
2984	69879	164221
2985	69902	164197
2986	69922	164167
2987	69946	164144
2988	69967	164114
2989	69990	164090
2990	70012	164064
2991	70035	164040
2992	70061	164023
2993	70082	163993
2994	70105	163969
2995	70126	163941
2996	70151	163920
2997	70173	163893
2998	70196	163869
2999	70221	163849
3000	70254	163848
3001	70275	163821
3002	70296	163790
3003	70317	163762
3004	70338	163733
3005	70369	163726
3006	70392	163701
3007	70417	163682
3008	70444	163667
3009	70471	163653
3010	70497	163634
3011	70518	163607
3012	70538	163576
3013	70559	163547
3014	70587	163532
3015	70617	163525
3016	70638	163495
3017	70660	163468
3018	70683	163444
3019	70702	163412
3020	70731	163401
3021	70754	163375
3022	70774	163346
3023	70794	163313
3024	70814	163282
3025	70835	163253
3026	70854	163220
3027	70876	163193
3028	70898	163167
3029	70920	163140
3030	70941	163112
3031	70966	163092
3032	71000	163092
3033	71024	163071
3034	71046	163043
3035	71068	163016
3036	71090	162990
3037	71113	162967
3038	71135	162938
3039	71155	162909
3040	71184	162897
3041	71206	162870
3042	71232	162853
3043	71258	162835
3044	71281	162812
3045	71302	162783
3046	71326	162760
3047	71345	162728
3048	71369	162704
3049	71393	162684
3050	71418	162663
3051	71439	162634
3052	71461	162609
3053	71486	162588
3054	71509	162564
3055	71527	162528
3056	71550	162504
3057	71573	162480
3058	71594	162451
3059	71619	162431
3060	71642	162406
3061	71664	162380
3062	71690	162361
3063	71712	162337
3064	71738	162318
3065	71760	162293
3066	71783	162266
3067	71803	162237
3068	71827	162213
3069	71847	162183
3070	71872	162163
3071	71902	162154
3072	71922	162124
3073	71944	162097
3074	71976	162093
3075	71997	162064
3076	72018	162036
3077	72042	162014
3078	72066	161992
3079	72089	161966
3080	72111	161941
3081	72134	161916
3082	72155	161888
3083	72176	161859
3084	72200	161835
3085	72222	161809
3086	72242	161779
3087	72266	161756
3088	72293	161742
3089	72317	161719
3090	72337	161689
3091	72360	161664
3092	72383	161639
3093	72409	161622
3094	72433	161599
3095	72454	161571
3096	72477	161546
3097	72499	161520
3098	72529	161512
3099	72550	161484
3100	72575	161462
3101	72597	161437
3102	72623	161419
3103	72644	161391
3104	72675	161382
3105	72696	161356
3106	72719	161332
3107	72749	161322
3108	72775	161304
3109	72801	161287
3110	72829	161272
3111	72852	161249
3112	72876	161228
3113	72900	161205
3114	72921	161177
3115	72950	161165
3116	72968	161128
3117	72987	161097
3118	73011	161075
3119	73031	161044
3120	73053	161018
3121	73084	161010
3122	73102	160976
3123	73122	160945
3124	73145	160920
3125	73169	160897
3126	73190	160869
3127	73215	160849
3128	73238	160825
3129	73261	160799
3130	73283	160775
3131	73305	160747
3132	73327	160720
3133	73351	160699
3134	73375	160677
3135	73397	160649
3136	73419	160624
3137	73442	160599
3138	73472	160590
3139	73494	160564
3140	73516	160537
3141	73540	160514
3142	73563	160492
3143	73591	160478
3144	73613	160452
3145	73637	160429
3146	73660	160405
3147	73685	160384
3148	73711	160368
3149	73734	160342
3150	73756	160316
3151	73781	160296
3152	73805	160274
3153	73832	160258
3154	73854	160233
3155	73880	160214
3156	73901	160186
3157	73924	160161
3158	73945	160133
3159	73971	160114
3160	73993	160089
3161	74018	160068
3162	74043	160048
3163	74067	160026
3164	74088	159999
3165	74110	159971
3166	74130	159941
3167	74154	159918
3168	74175	159890
3169	74197	159863
3170	74215	159827
3171	74236	159800
3172	74258	159773
3173	74280	159747
3174	74301	159718
3175	74323	159692
3176	74343	159662
3177	74368	159642
3178	74390	159616
3179	74415	159594
3180	74437	159568
3181	74460	159545
3182	74482	159517
3183	74506	159496
3184	74528	159469
3185	74550	159442
3186	74571	159415
3187	74595	159393
3188	74626	159386
3189	74647	159357
3190	74669	159331
3191	74693	159307
3192	74714	159280
3193	74734	159248
3194	74756	159223
3195	74785	159211
3196	74812	159196
3197	74841	159185
3198	74864	159160
3199	74886	159133
3200	74908	159107
3201	74933	159087
3202	74960	159070
3203	74987	159055
3204	75004	159019
3205	75024	158988
3206	75044	158957
3207	75073	158945
3208	75093	158915
3209	75116	158891
3210	75141	158871
3211	75166	158850
3212	75189	158826
3213	75219	158817
3214	75241	158790
3215	75264	158766
3216	75287	158741
3217	75307	158711
3218	75327	158682
3219	75349	158656
3220	75371	158627
3221	75390	158596
3222	75412	158569
3223	75434	158543
3224	75461	158528
3225	75487	158508
3226	75511	158487
3227	75534	158462
3228	75558	158441
3229	75583	158420
3230	75606	158396
3231	75630	158375
3232	75658	158361
3233	75681	158336
3234	75701	158306
3235	75724	158281
3236	75755	158273
3237	75778	158251
3238	75799	158221
3239	75824	158202
3240	75855	158194
3241	75884	158182
3242	75909	158162
3243	75933	158139
3244	75954	158111
3245	75975	158082
3246	76001	158065
3247	76022	158036
3248	76044	158010
3249	76066	157984
3250	76097	157976
3251	76119	157950
3252	76140	157922
3253	76162	157894
3254	76192	157885
3255	76223	157877
3256	76252	157867
3257	76274	157840
3258	76297	157815
3259	76323	157797
3260	76345	157771
3261	76367	157744
3262	76388	157717
3263	76410	157691
3264	76431	157662
3265	76453	157634
3266	76480	157619
3267	76501	157591
3268	76524	157566
3269	76546	157540
3270	76579	157537
3271	76607	157522
3272	76629	157496
3273	76650	157469
3274	76671	157439
3275	76696	157420
3276	76732	157422
3277	76754	157396
3278	76772	157361
3279	76793	157333
3280	76815	157306
3281	76839	157284
3282	76857	157250
3283	76880	157224
3284	76903	157202
3285	76924	157174
3286	76945	157145
3287	76965	157114
3288	76986	157085
3289	77008	157060
3290	77030	157032
3291	77052	157006
3292	77078	156988
3293	77100	156962
3294	77122	156937
3295	77144	156909
3296	77163	156878
3297	77183	156847
3298	77204	156819
3299	77227	156794
3300	77250	156770
3301	77271	156742
3302	77301	156731
3303	77325	156711
3304	77348	156685
3305	77377	156673
3306	77406	156662
3307	77426	156632
3308	77451	156612
3309	77476	156591
3310	77505	156578
3311	77526	156551
3312	77549	156527
3313	77575	156509
3314	77598	156483
3315	77623	156464
3316	77646	156440
3317	77669	156416
3318	77692	156392
3319	77716	156370
3320	77738	156342
3321	77771	156338
3322	77792	156309
3323	77820	156297
3324	77843	156272
3325	77864	156243
3326	77892	156228
3327	77916	156207
3328	77942	156188
3329	77960	156155
3330	77990	156145
3331	78013	156120
3332	78041	156105
3333	78064	156083
3334	78087	156057
3335	78110	156033
3336	78135	156013
3337	78158	155989
3338	78180	155963
3339	78207	155946
3340	78230	155923
3341	78253	155897
3342	78284	155890
3343	78308	155866
3344	78336	155852
3345	78358	155826
3346	78380	155800
3347	78403	155776
3348	78425	155750
3349	78445	155721
3350	78469	155697
3351	78498	155684
3352	78516	155651
3353	78536	155621
3354	78560	155599
3355	78584	155577
3356	78610	155558
3357	78634	155535
3358	78657	155510
3359	78678	155482
3360	78702	155461
3361	78729	155445
3362	78751	155419
3363	78772	155391
3364	78793	155363
3365	78819	155344
3366	78843	155322
3367	78867	155300
3368	78887	155270
3369	78910	155244
3370	78930	155215
3371	78954	155193
3372	78972	155159
3373	78993	155131
3374	79017	155108
3375	79038	155080
3376	79062	155058
3377	79094	155051
3378	79118	155029
3379	79140	155002
3380	79160	154972
3381	79181	154945
3382	79203	154919
3383	79228	154897
3384	79247	154865
3385	79269	154839
3386	79289	154809
3387	79312	154785
3388	79333	154758
3389	79357	154736
3390	79384	154718
3391	79408	154696
3392	79434	154678
3393	79459	154657
3394	79479	154628
3395	79503	154606
3396	79521	154571
3397	79541	154542
3398	79563	154516
3399	79586	154492
3400	79610	154470
3401	79631	154441
3402	79657	154421
3403	79681	154400
3404	79704	154376
3405	79729	154355
3406	79753	154332
3407	79777	154312
3408	79804	154294
3409	79824	154264
3410	79849	154243
3411	79871	154217
3412	79892	154191
3413	79915	154166
3414	79936	154137
3415	79959	154114
3416	79981	154086
3417	80002	154060
3418	80028	154041
3419	80048	154012
3420	80076	153996
3421	80107	153987
3422	80128	153959
3423	80149	153931
3424	80170	153903
3425	80190	153874
3426	80214	153852
3427	80239	153831
3428	80265	153813
3429	80288	153788
3430	80309	153761
3431	80334	153739
3432	80357	153716
3433	80380	153692
3434	80401	153663
3435	80423	153638
3436	80452	153624
3437	80476	153602
3438	80495	153571
3439	80517	153545
3440	80547	153533
3441	80572	153512
3442	80604	153507
3443	80630	153488
3444	80652	153461
3445	80675	153437
3446	80696	153409
3447	80718	153382
3448	80741	153359
3449	80765	153337
3450	80780	153298
3451	80803	153274
3452	80826	153249
3453	80847	153221
3454	80872	153200
3455	80894	153176
3456	80919	153155
3457	80941	153128
3458	80963	153102
3459	80987	153080
3460	81012	153059
3461	81032	153029
3462	81053	153001
3463	81074	152974
3464	81097	152950
3465	81118	152922
3466	81142	152899
3467	81161	152868
3468	81181	152839
3469	81210	152826
3470	81232	152799
3471	81255	152775
3472	81279	152752
3473	81299	152723
3474	81320	152694
3475	81345	152674
3476	81368	152650
3477	81390	152624
3478	81412	152597
3479	81433	152571
3480	81458	152549
3481	81478	152521
3482	81499	152493
3483	81524	152472
3484	81545	152445
3485	81568	152420
3486	81596	152405
3487	81621	152384
3488	81642	152357
3489	81665	152332
3490	81688	152308
3491	81711	152283
3492	81736	152264
3493	81752	152226
3494	81767	152188
3495	81794	152171
3496	81814	152141
3497	81834	152112
3498	81858	152090
3499	81884	152070
3500	81907	152046
3501	81929	152021
3502	81953	151999
3503	81977	151976
3504	81995	151942
3505	82016	151914
3506	82039	151890
3507	82054	151851
3508	82076	151826
3509	82096	151795
3510	82118	151770
3511	82142	151747
3512	82160	151715
3513	82182	151688
3514	82203	151661
3515	82227	151639
3516	82251	151616
3517	82274	151593
3518	82297	151569
3519	82320	151544
3520	82344	151522
3521	82369	151502
3522	82392	151478
3523	82415	151452
3524	82438	151429
3525	82459	151401
3526	82480	151374
3527	82508	151360
3528	82530	151333
3529	82554	151310
3530	82577	151286
3531	82598	151258
3532	82619	151231
3533	82640	151202
3534	82663	151179
3535	82684	151151
3536	82705	151124
3537	82726	151096
3538	82747	151067
3539	82777	151056
3540	82799	151031
3541	82824	151011
3542	82849	150990
3543	82872	150967
3544	82900	150951
3545	82921	150924
3546	82944	150899
3547	82966	150872
3548	82995	150861
3549	83013	150827
3550	83034	150799
3551	83052	150766
3552	83076	150744
3553	83097	150717
3554	83118	150688
3555	83138	150658
3556	83165	150642
3557	83186	150615
3558	83212	150595
3559	83233	150568
3560	83270	150570
3561	83292	150543
3562	83318	150524
3563	83343	150503
3564	83367	150483
3565	83389	150456
3566	83414	150435
3567	83435	150408
3568	83459	150385
3569	83480	150358
3570	83502	150332
3571	83525	150308
3572	83548	150283
3573	83573	150263
3574	83593	150235
3575	83614	150206
3576	83634	150178
3577	83656	150150
3578	83679	150126
3579	83701	150101
3580	83723	150076
3581	83745	150049
3582	83765	150020
3583	83789	149998
3584	83811	149972
3585	83835	149950
3586	83861	149930
3587	83883	149905
3588	83906	149881
3589	83932	149862
3590	83954	149836
3591	83975	149810
3592	83996	149780
3593	84016	149752
3594	84037	149725
3595	84060	149699
3596	84083	149676
3597	84105	149651
3598	84129	149628
3599	84150	149600
3600	84172	149575
3601	84195	149551
3602	84218	149527
3603	84241	149502
3604	84266	149481
3605	84287	149455
3606	84312	149434
3607	84338	149415
3608	84361	149391
3609	84381	149363
3610	84404	149337
3611	84426	149311
3612	84448	149286
3613	84471	149261
3614	84491	149234
3615	84512	149205
3616	84543	149195
3617	84567	149174
3618	84593	149154
3619	84614	149127
3620	84636	149100
3621	84658	149074
3622	84681	149052
3623	84704	149027
3624	84732	149013
3625	84754	148985
3626	84778	148964
3627	84801	148940
3628	84824	148916
3629	84845	148887
3630	84869	148866
3631	84898	148852
3632	84920	148827
3633	84943	148802
3634	84979	148801
3635	85001	148776
3636	85023	148750
3637	85047	148727
3638	85068	148700
3639	85090	148674
3640	85115	148654
3641	85140	148633
3642	85161	148606
3643	85185	148583
3644	85208	148559
3645	85231	148535
3646	85252	148508
3647	85276	148486
3648	85299	148462
3649	85321	148435
3650	85342	148408
3651	85364	148383
3652	85386	148357
3653	85411	148335
3654	85432	148308
3655	85454	148283
3656	85478	148260
3657	85506	148244
3658	85526	148216
3659	85549	148192
3660	85572	148167
3661	85591	148136
3662	85612	148109
3663	85639	148093
3664	85662	148068
3665	85684	148042
3666	85706	148017
3667	85728	147991
3668	85752	147968
3669	85781	147955
3670	85802	147928
3671	85827	147907
3672	85851	147885
3673	85876	147863
3674	85902	147845
3675	85924	147819
3676	85947	147796
3677	85972	147775
3678	85997	147754
3679	86020	147730
3680	86042	147704
3681	86064	147679
3682	86088	147656
3683	86108	147627
3684	86129	147600
3685	86149	147570
3686	86169	147541
3687	86191	147517
3688	86212	147489
3689	86232	147460
3690	86255	147435
3691	86279	147413
3692	86301	147387
3693	86324	147364
3694	86346	147338
3695	86370	147315
3696	86394	147293
3697	86418	147272
3698	86438	147242
3699	86461	147218
3700	86483	147192
3701	86503	147164
3702	86529	147143
3703	86549	147116
3704	86570	147088
3705	86593	147064
3706	86619	147045
3707	86642	147020
3708	86665	146997
3709	86686	146969
3710	86708	146944
3711	86728	146915
3712	86748	146886
3713	86768	146857
3714	86793	146836
3715	86816	146812
3716	86839	146788
3717	86861	146762
3718	86882	146735
3719	86911	146721
3720	86929	146688
3721	86951	146662
3722	86975	146640
3723	86999	146618
3724	87024	146598
3725	87058	146592
3726	87079	146565
3727	87101	146539
3728	87123	146513
3729	87144	146486
3730	87165	146459
3731	87190	146439
3732	87216	146420
3733	87242	146400
3734	87263	146373
3735	87285	146347
3736	87300	146310
3737	87321	146283
3738	87343	146257
3739	87365	146232
3740	87389	146209
3741	87411	146184
3742	87433	146158
3743	87448	146120
3744	87469	146093
3745	87492	146069
3746	87516	146048
3747	87536	146018
3748	87555	145988
3749	87573	145956
3750	87603	145942
3751	87626	145919
3752	87640	145881
3753	87664	145857
3754	87688	145835
3755	87711	145812
3756	87738	145794
3757	87755	145761
3758	87778	145737
3759	87801	145713
3760	87823	145687
3761	87845	145662
3762	87862	145627
3763	87883	145600
3764	87904	145574
3765	87924	145545
3766	87947	145521
3767	87971	145499
3768	87995	145476
3769	88017	145450
3770	88040	145427
3771	88062	145400
3772	88084	145375
3773	88105	145348
3774	88127	145323
3775	88149	145297
3776	88173	145274
3777	88197	145252
3778	88223	145233
3779	88247	145211
3780	88271	145189
3781	88292	145162
3782	88314	145137
3783	88338	145114
3784	88361	145090
3785	88382	145063
3786	88404	145037
3787	88427	145013
3788	88448	144987
3789	88469	144959
3790	88490	144931
3791	88511	144905
3792	88541	144893
3793	88566	144872
3794	88588	144846
3795	88609	144819
3796	88631	144793
3797	88647	144758
3798	88667	144730
3799	88693	144709
3800	88717	144688
3801	88740	144663
3802	88760	144634
3803	88783	144611
3804	88805	144585
3805	88827	144560
3806	88847	144531
3807	88870	144507
3808	88890	144479
3809	88910	144450
3810	88935	144430
3811	88956	144403
3812	88977	144374
3813	89005	144358
3814	89025	144331
3815	89048	144306
3816	89070	144281
3817	89096	144262
3818	89119	144239
3819	89148	144223
3820	89171	144201
3821	89192	144173
3822	89217	144152
3823	89239	144126
3824	89262	144103
3825	89284	144078
3826	89313	144063
3827	89341	144047
3828	89371	144036
3829	89396	144015
3830	89427	144004
3831	89449	143978
3832	89472	143954
3833	89496	143931
3834	89517	143905
3835	89541	143882
3836	89565	143860
3837	89589	143838
3838	89615	143819
3839	89640	143798
3840	89663	143775
3841	89695	143764
3842	89719	143742
3843	89745	143723
3844	89771	143705
3845	89800	143690
3846	89822	143664
3847	89845	143640
3848	89866	143614
3849	89890	143591
3850	89912	143565
3851	89934	143541
3852	89956	143514
3853	89977	143487
3854	90009	143477
3855	90035	143459
3856	90058	143435
3857	90086	143419
3858	90110	143396
3859	90129	143366
3860	90155	143347
3861	90175	143319
3862	90198	143294
3863	90219	143267
3864	90241	143241
3865	90263	143216
3866	90285	143190
3867	90306	143164
3868	90328	143138
3869	90350	143113
3870	90371	143085
3871	90397	143066
3872	90421	143044
3873	90443	143019
3874	90465	142993
3875	90487	142967
3876	90511	142946
3877	90535	142923
3878	90561	142905
3879	90584	142881
3880	90605	142854
3881	90626	142826
3882	90647	142799
3883	90673	142779
3884	90704	142768
3885	90725	142741
3886	90745	142713
3887	90770	142692
3888	90794	142671
3889	90816	142644
3890	90840	142622
3891	90863	142599
3892	90891	142582
3893	90908	142548
3894	90928	142520
3895	90950	142495
3896	90976	142476
3897	91005	142461
3898	91027	142435
3899	91048	142408
3900	91072	142386
3901	91097	142365
3902	91121	142343
3903	91143	142319
3904	91168	142297
3905	91196	142280
3906	91218	142255
3907	91241	142232
3908	91265	142209
3909	91290	142188
3910	91318	142172
3911	91343	142151
3912	91361	142121
3913	91383	142095
3914	91409	142076
3915	91433	142053
3916	91455	142028
3917	91474	141997
3918	91497	141973
3919	91518	141947
3920	91540	141922
3921	91565	141901
3922	91587	141875
3923	91611	141853
3924	91635	141830
3925	91654	141800
3926	91680	141780
3927	91706	141761
3928	91737	141750
3929	91757	141722
3930	91784	141705
3931	91808	141681
3932	91832	141660
3933	91855	141635
3934	91877	141610
3935	91899	141585
3936	91923	141562
3937	91949	141543
3938	91970	141517
3939	91995	141496
3940	92020	141475
3941	92041	141447
3942	92069	141431
3943	92090	141405
3944	92112	141378
3945	92136	141356
3946	92157	141330
3947	92184	141312
3948	92207	141288
3949	92230	141264
3950	92251	141237
3951	92272	141210
3952	92294	141185
3953	92318	141162
3954	92339	141135
3955	92361	141109
3956	92384	141086
3957	92407	141063
3958	92434	141045
3959	92458	141022
3960	92477	140992
3961	92502	140971
3962	92527	140950
3963	92549	140925
3964	92571	140899
3965	92593	140874
3966	92614	140848
3967	92635	140820
3968	92658	140796
3969	92689	140785
3970	92710	140758
3971	92733	140734
3972	92754	140707
3973	92776	140682
3974	92799	140658
3975	92824	140637
3976	92846	140612
3977	92874	140595
3978	92895	140569
3979	92924	140553
3980	92947	140530
3981	92975	140514
3982	92996	140487
3983	93016	140458
3984	93039	140434
3985	93061	140409
3986	93083	140383
3987	93103	140355
3988	93128	140334
3989	93147	140305
3990	93169	140279
3991	93190	140252
3992	93214	140229
3993	93240	140210
3994	93262	140185
3995	93282	140156
3996	93297	140121
3997	93319	140095
3998	93343	140072
3999	93360	140040
4000	93394	140033
4001	93422	140017
4002	93446	139994
4003	93467	139967
4004	93489	139942
4005	93510	139915
4006	93527	139883
4007	93555	139865
4008	93577	139840
4009	93596	139810
4010	93614	139780
4011	93636	139755
4012	93659	139730
4013	93678	139701
4014	93701	139676
4015	93731	139663
4016	93757	139644
4017	93777	139616
4018	93800	139592
4019	93819	139562
4020	93841	139536
4021	93862	139509
4022	93882	139482
4023	93905	139458
4024	93928	139434
4025	93950	139408
4026	93972	139382
4027	93988	139350
4028	94010	139323
4029	94032	139298
4030	94064	139288
4031	94084	139260
4032	94105	139232
4033	94128	139208
4034	94148	139181
4035	94171	139158
4036	94192	139130
4037	94213	139103
4038	94236	139080
4039	94256	139051
4040	94275	139022
4041	94297	138996
4042	94317	138968
4043	94334	138935
4044	94356	138910
4045	94378	138885
4046	94401	138860
4047	94425	138838
4048	94447	138814
4049	94471	138791
4050	94494	138767
4051	94516	138742
4052	94547	138731
4053	94570	138705
4054	94590	138678
4055	94613	138654
4056	94634	138627
4057	94658	138605
4058	94679	138578
4059	94700	138552
4060	94726	138532
4061	94744	138502
4062	94767	138478
4063	94791	138454
4064	94813	138430
4065	94835	138404
4066	94858	138381
4067	94884	138361
4068	94906	138336
4069	94929	138312
4070	94970	138315
4071	94993	138291
4072	95015	138265
4073	95040	138244
4074	95067	138227
4075	95089	138201
4076	95110	138175
4077	95131	138148
4078	95152	138121
4079	95177	138100
4080	95207	138086
4081	95227	138059
4082	95248	138031
4083	95272	138010
4084	95294	137985
4085	95316	137959
4086	95338	137934
4087	95364	137914
4088	95385	137888
4089	95409	137866
4090	95437	137849
4091	95458	137821
4092	95487	137806
4093	95510	137783
4094	95535	137762
4095	95555	137734
4096	95582	137716
4097	95604	137691
4098	95627	137667
4099	95656	137651
4100	95680	137629
4101	95704	137607
4102	95723	137577
4103	95745	137552
4104	95774	137537
4105	95806	137526
4106	95828	137501
4107	95849	137474
4108	95874	137453
4109	95898	137430
4110	95922	137408
4111	95943	137382
4112	95970	137364
4113	95994	137341
4114	96015	137315
4115	96038	137291
4116	96063	137269
4117	96088	137249
4118	96110	137224
4119	96142	137212
4120	96167	137192
4121	96190	137168
4122	96220	137154
4123	96241	137127
4124	96270	137112
4125	96292	137086
4126	96315	137063
4127	96340	137042
4128	96369	137027
4129	96399	137012
4130	96420	136986
4131	96440	136959
4132	96462	136933
4133	96483	136906
4134	96506	136882
4135	96528	136857
4136	96553	136836
4137	96575	136811
4138	96598	136787
4139	96628	136773
4140	96649	136746
4141	96670	136720
4142	96699	136704
4143	96721	136680
4144	96743	136654
4145	96764	136628
4146	96796	136617
4147	96817	136590
4148	96840	136566
4149	96866	136546
4150	96893	136528
4151	96922	136513
4152	96945	136489
4153	96970	136468
4154	96993	136444
4155	97024	136431
4156	97045	136405
4157	97071	136386
4158	97094	136361
4159	97117	136338
4160	97144	136319
4161	97165	136293
4162	97186	136266
4163	97207	136239
4164	97233	136220
4165	97257	136198
4166	97279	136173
4167	97302	136148
4168	97323	136122
4169	97347	136099
4170	97375	136082
4171	97403	136066
4172	97424	136039
4173	97448	136017
4174	97475	135998
4175	97501	135979
4176	97522	135952
4177	97545	135929
4178	97568	135904
4179	97593	135883
4180	97616	135859
4181	97645	135844
4182	97669	135821
4183	97699	135807
4184	97717	135777
4185	97740	135753
4186	97766	135733
4187	97790	135711
4188	97811	135684
4189	97834	135660
4190	97860	135640
4191	97881	135614
4192	97904	135591
4193	97925	135564
4194	97950	135543
4195	97975	135521
4196	97997	135496
4197	98022	135475
4198	98044	135450
4199	98067	135425
4200	98087	135398
4201	98108	135372
4202	98134	135351
4203	98157	135328
4204	98177	135301
4205	98198	135274
4206	98219	135247
4207	98241	135222
4208	98266	135201
4209	98290	135178
4210	98312	135153
4211	98338	135134
4212	98364	135114
4213	98385	135087
4214	98415	135073
4215	98445	135058
4216	98477	135047
4217	98498	135021
4218	98520	134996
4219	98543	134971
4220	98573	134957
4221	98606	134948
4222	98632	134927
4223	98659	134908
4224	98686	134890
4225	98712	134870
4226	98742	134856
4227	98765	134833
4228	98788	134809
4229	98809	134782
4230	98830	134756
4231	98851	134729
4232	98876	134708
4233	98897	134682
4234	98920	134657
4235	98948	134640
4236	98979	134628
4237	99000	134601
4238	99021	134574
4239	99044	134550
4240	99075	134537
4241	99097	134512
4242	99122	134491
4243	99144	134467
4244	99169	134444
4245	99194	134424
4246	99219	134402
4247	99240	134375
4248	99264	134354
4249	99287	134329
4250	99309	134305
4251	99331	134280
4252	99352	134252
4253	99385	134243
4254	99406	134215
4255	99427	134190
4256	99452	134168
4257	99475	134144
4258	99497	134119
4259	99519	134093
4260	99541	134068
4261	99568	134051
4262	99592	134028
4263	99619	134009
4264	99642	133986
4265	99668	133965
4266	99692	133943
4267	99716	133921
4268	99739	133896
4269	99761	133872
4270	99783	133847
4271	99802	133818
4272	99827	133795
4273	99845	133765
4274	99866	133739
4275	99891	133718
4276	99911	133690
4277	99935	133667
4278	99958	133644
4279	99984	133623
4280	100005	133597
4281	100028	133573
4282	100052	133551
4283	100076	133529
4284	100101	133507
4285	100126	133486
4286	100153	133467
4287	100173	133439
4288	100202	133424
4289	100223	133398
4290	100247	133375
4291	100270	133351
4292	100301	133338
4293	100321	133310
4294	100345	133287
4295	100379	133277
4296	100401	133253
4297	100429	133235
4298	100452	133212
4299	100475	133188
4300	100500	133166
4301	100523	133142
4302	100544	133117
4303	100565	133090
4304	100591	133069
4305	100612	133043
4306	100630	133012
4307	100649	132984
4308	100675	132963
4309	100693	132934
4310	100714	132907
4311	100737	132884
4312	100767	132868
4313	100787	132840
4314	100808	132814
4315	100835	132796
4316	100863	132778
4317	100884	132752
4318	100910	132732
4319	100930	132705
4320	100946	132671
4321	100967	132645
4322	100987	132618
4323	101014	132599
4324	101037	132575
4325	101051	132540
4326	101080	132523
4327	101102	132498
4328	101121	132469
4329	101147	132449
4330	101175	132431
4331	101196	132405
4332	101220	132383
4333	101249	132366
4334	101273	132345
4335	101298	132323
4336	101324	132304
4337	101347	132279
4338	101368	132252
4339	101395	132235
4340	101420	132212
4341	101443	132189
4342	101462	132161
4343	101486	132137
4344	101510	132115
4345	101533	132091
4346	101565	132079
4347	101587	132054
4348	101608	132027
4349	101633	132006
4350	101660	131988
4351	101681	131961
4352	101703	131936
4353	101725	131911
4354	101750	131889
4355	101771	131863
4356	101798	131845
4357	101821	131821
4358	101844	131797
4359	101867	131773
4360	101897	131758
4361	101924	131740
4362	101948	131717
4363	101971	131693
4364	102000	131677
4365	102026	131658
4366	102049	131633
4367	102071	131608
4368	102100	131591
4369	102125	131571
4370	102148	131547
4371	102169	131521
4372	102191	131495
4373	102222	131482
4374	102244	131457
4375	102266	131431
4376	102288	131406
4377	102307	131378
4378	102330	131354
4379	102357	131335
4380	102377	131307
4381	102416	131304
4382	102437	131277
4383	102458	131251
4384	102481	131227
4385	102503	131202
4386	102528	131181
4387	102551	131157
4388	102579	131139
4389	102604	131118
4390	102627	131094
4391	102650	131071
4392	102671	131045
4393	102694	131020
4394	102723	131004
4395	102751	130986
4396	102772	130960
4397	102800	130942
4398	102822	130918
4399	102850	130901
4400	102873	130876
4401	102897	130853
4402	102920	130830
4403	102941	130803
4404	102962	130777
4405	102984	130752
4406	103006	130727
4407	103029	130703
4408	103048	130674
4409	103079	130660
4410	103104	130639
4411	103124	130611
4412	103146	130586
4413	103171	130565
4414	103195	130542
4415	103218	130519
4416	103240	130493
4417	103266	130473
4418	103298	130461
4419	103326	130443
4420	103354	130425
4421	103382	130409
4422	103409	130390
4423	103433	130367
4424	103460	130348
4425	103483	130324
4426	103511	130306
4427	103533	130281
4428	103558	130261
4429	103582	130238
4430	103608	130218
4431	103634	130197
4432	103656	130173
4433	103680	130150
4434	103701	130124
4435	103724	130099
4436	103748	130076
4437	103770	130051
4438	103797	130032
4439	103818	130006
4440	103845	129988
4441	103870	129966
4442	103894	129943
4443	103915	129918
4444	103942	129898
4445	103963	129872
4446	103991	129854
4447	104013	129829
4448	104039	129809
4449	104068	129793
4450	104091	129769
4451	104118	129750
4452	104142	129728
4453	104163	129701
4454	104193	129686
4455	104219	129666
4456	104247	129648
4457	104268	129622
4458	104291	129598
4459	104317	129578
4460	104336	129549
4461	104370	129539
4462	104393	129515
4463	104419	129495
4464	104447	129477
4465	104474	129458
4466	104500	129438
4467	104526	129418
4468	104555	129401
4469	104588	129389
4470	104610	129365
4471	104632	129339
4472	104653	129314
4473	104683	129298
4474	104708	129276
4475	104740	129264
4476	104769	129247
4477	104795	129227
4478	104818	129203
4479	104839	129177
4480	104862	129153
4481	104886	129130
4482	104911	129108
4483	104932	129083
4484	104954	129057
4485	104976	129032
4486	104998	129007
4487	105018	128979
4488	105044	128959
4489	105065	128933
4490	105099	128923
4491	105127	128904
4492	105150	128881
4493	105171	128854
4494	105194	128831
4495	105217	128806
4496	105243	128787
4497	105263	128759
4498	105292	128743
4499	105320	128725
4500	105348	128707
4501	105370	128682
4502	105401	128668
